Date,,US Large-Cap Balanced,US Mid-Cap Balanced,US Small-Cap Balanced,US Large-Cap Value,US Small-Cap Value,US Real Estate,International Large-Cap,International Small-Cap,Emerging Markets,Treasury Short-Term,Gold
2010-03-31,US Large-Cap Balanced,1.0,0.9110324203750052,0.867798870502278,0.9246945943722511,0.8448253503188768,0.806624325320703,0.8830393658827458,0.8701514789296556,0.8847439221779829,-0.04087247892275752,0.6790556877279764
2010-03-31,US Mid-Cap Balanced,0.9110324203750052,1.0,0.945944226890238,0.8934433658845105,0.9207962513737991,0.8231878061078144,0.8524673262180199,0.8306443694790241,0.8409574615741815,-0.049332872918725096,0.6085139989039455
2010-03-31,US Small-Cap Balanced,0.867798870502278,0.945944226890238,1.0,0.8349673865411501,0.9867822180722261,0.8137367345837563,0.8139624219152993,0.7923581941931566,0.8039532544012395,-0.04036978273994263,0.5148294087931631
2010-03-31,US Large-Cap Value,0.9246945943722511,0.8934433658845105,0.8349673865411501,1.0,0.8107457823411103,0.8327478204915918,0.8515222120139925,0.847592134849236,0.8352721952527287,-0.09527767357489715,0.6159924472324679
2010-03-31,US Small-Cap Value,0.8448253503188768,0.9207962513737991,0.9867822180722261,0.8107457823411103,1.0,0.798947989563927,0.8053132811258996,0.7726087979829772,0.7776228718135993,-0.015961526731393557,0.49920802406913145
2010-03-31,US Real Estate,0.806624325320703,0.8231878061078144,0.8137367345837563,0.8327478204915918,0.798947989563927,1.0,0.7195634340837769,0.6714262597807801,0.6875044154497949,-0.13311593740184555,0.5074657812872295
2010-03-31,International Large-Cap,0.8830393658827458,0.8524673262180199,0.8139624219152993,0.8515222120139925,0.8053132811258996,0.7195634340837769,1.0,0.9588536646569831,0.9027682098570664,-0.03729355014649931,0.7448365223698196
2010-03-31,International Small-Cap,0.8701514789296556,0.8306443694790241,0.7923581941931566,0.847592134849236,0.7726087979829772,0.6714262597807801,0.9588536646569831,1.0,0.8888647564071337,0.024068317513238117,0.7115277222437284
2010-03-31,Emerging Markets,0.8847439221779829,0.8409574615741815,0.8039532544012395,0.8352721952527287,0.7776228718135993,0.6875044154497949,0.9027682098570664,0.8888647564071337,1.0,-0.06564149959565974,0.6963487874502294
2010-03-31,Treasury Short-Term,-0.04087247892275752,-0.049332872918725096,-0.04036978273994263,-0.09527767357489715,-0.015961526731393557,-0.13311593740184555,-0.03729355014649931,0.024068317513238117,-0.06564149959565974,1.0,-0.10483138013514792
2010-03-31,Gold,0.6790556877279764,0.6085139989039455,0.5148294087931631,0.6159924472324679,0.49920802406913145,0.5074657812872295,0.7448365223698196,0.7115277222437284,0.6963487874502294,-0.10483138013514792,1.0
2010-06-30,US Large-Cap Balanced,1.0,0.9610524644976723,0.9373735091061912,0.9629583680878419,0.9355595175114884,0.8811809841030642,0.9310062312753703,0.9129523506452204,0.9136051390353784,-0.025814022252363154,-0.18961935168371263
2010-06-30,US Mid-Cap Balanced,0.9610524644976723,1.0,0.9836618053370201,0.9308550600149061,0.980583963423646,0.9072123485129026,0.8972098056811395,0.9094621682124489,0.8998189597936409,-0.02197669716903612,-0.12854764047555448
2010-06-30,US Small-Cap Balanced,0.9373735091061912,0.9836618053370201,1.0,0.9050361018596903,0.9973234824358095,0.890771493731041,0.8599063143878205,0.8874805368375827,0.8569409398522627,-0.06195417585795784,-0.11676092288244279
2010-06-30,US Large-Cap Value,0.9629583680878419,0.9308550600149061,0.9050361018596903,1.0,0.9035025401587093,0.8631942555295247,0.9221962837535894,0.8958111955614165,0.9174840596234963,-0.06597847815702611,-0.18993576184952335
2010-06-30,US Small-Cap Value,0.9355595175114884,0.980583963423646,0.9973234824358095,0.9035025401587093,1.0,0.8938864015757579,0.854726471087142,0.8856764504620152,0.8548238139940382,-0.05861231524980713,-0.1032046417610188
2010-06-30,US Real Estate,0.8811809841030642,0.9072123485129026,0.890771493731041,0.8631942555295247,0.8938864015757579,1.0,0.8484326656418967,0.8595811798998462,0.8395579166671917,-0.05196775537928939,-0.12624566226031794
2010-06-30,International Large-Cap,0.9310062312753703,0.8972098056811395,0.8599063143878205,0.9221962837535894,0.854726471087142,0.8484326656418967,1.0,0.9595889347818862,0.9535998865001527,0.005756612533766887,-0.20605952426735394
2010-06-30,International Small-Cap,0.9129523506452204,0.9094621682124489,0.8874805368375827,0.8958111955614165,0.8856764504620152,0.8595811798998462,0.9595889347818862,1.0,0.9369938014918632,-0.011117397932416262,-0.14420276118297273
2010-06-30,Emerging Markets,0.9136051390353784,0.8998189597936409,0.8569409398522627,0.9174840596234963,0.8548238139940382,0.8395579166671917,0.9535998865001527,0.9369938014918632,1.0,0.027411842344924428,-0.15251047942387974
2010-06-30,Treasury Short-Term,-0.025814022252363154,-0.02197669716903612,-0.06195417585795784,-0.06597847815702611,-0.05861231524980713,-0.05196775537928939,0.005756612533766887,-0.011117397932416262,0.027411842344924428,1.0,-0.17124445635067023
2010-06-30,Gold,-0.18961935168371263,-0.12854764047555448,-0.11676092288244279,-0.18993576184952335,-0.1032046417610188,-0.12624566226031794,-0.20605952426735394,-0.14420276118297273,-0.15251047942387974,-0.17124445635067023,1.0
2010-09-30,US Large-Cap Balanced,1.0,0.9573098644298262,0.9163559851350649,0.9658277001915282,0.9122912230815021,0.8840971847681179,0.908915311045974,0.8852676046643354,0.8705914269320283,0.11351117852749706,0.13408695717600902
2010-09-30,US Mid-Cap Balanced,0.9573098644298262,1.0,0.9734076085566491,0.9350545250603133,0.9664547397873345,0.8960681548416465,0.8717616548950231,0.8621004780663362,0.8817485686736634,0.16765050281560534,0.213741543826359
2010-09-30,US Small-Cap Balanced,0.9163559851350649,0.9734076085566491,1.0,0.8924934166551665,0.9958346021263619,0.8867218922945572,0.832259306995439,0.8177864834110926,0.8387099241910536,0.1813736126800805,0.1950874243190018
2010-09-30,US Large-Cap Value,0.9658277001915282,0.9350545250603133,0.8924934166551665,1.0,0.8968362766814086,0.8676127774435909,0.8987632140213988,0.8658676037800889,0.8652630219313838,0.12516851918626398,0.16346436095861364
2010-09-30,US Small-Cap Value,0.9122912230815021,0.9664547397873345,0.9958346021263619,0.8968362766814086,1.0,0.8889855286526372,0.832261623731869,0.8133390910822246,0.8371717894925634,0.16348210774544833,0.18371462758366694
2010-09-30,US Real Estate,0.8840971847681179,0.8960681548416465,0.8867218922945572,0.8676127774435909,0.8889855286526372,1.0,0.7667851478104186,0.7195758345532225,0.7530651239518256,0.11879079553933584,0.15624692088283962
2010-09-30,International Large-Cap,0.908915311045974,0.8717616548950231,0.832259306995439,0.8987632140213988,0.832261623731869,0.7667851478104186,1.0,0.9699611331948381,0.9068544607325358,-0.029932326347069476,0.04039806894395063
2010-09-30,International Small-Cap,0.8852676046643354,0.8621004780663362,0.8177864834110926,0.8658676037800889,0.8133390910822246,0.7195758345532225,0.9699611331948381,1.0,0.8961164720697445,-0.06141043525224692,0.026183531527347655
2010-09-30,Emerging Markets,0.8705914269320283,0.8817485686736634,0.8387099241910536,0.8652630219313838,0.8371717894925634,0.7530651239518256,0.9068544607325358,0.8961164720697445,1.0,0.08011856134702114,0.08621104152658858
2010-09-30,Treasury Short-Term,0.11351117852749706,0.16765050281560534,0.1813736126800805,0.12516851918626398,0.16348210774544833,0.11879079553933584,-0.029932326347069476,-0.06141043525224692,0.08011856134702114,1.0,0.24585601677003324
2010-09-30,Gold,0.13408695717600902,0.213741543826359,0.1950874243190018,0.16346436095861364,0.18371462758366694,0.15624692088283962,0.04039806894395063,0.026183531527347655,0.08621104152658858,0.24585601677003324,1.0
2010-12-31,US Large-Cap Balanced,1.0,0.9057142332928412,0.8437385846397538,0.9400827518116578,0.8705840967684996,0.7005527073226472,0.8447156390972804,0.7559305918971795,0.8340259535187627,0.04510649328650059,0.4505493596359683
2010-12-31,US Mid-Cap Balanced,0.9057142332928412,1.0,0.9440447282986463,0.8663980434239227,0.9286602444480389,0.7165707196937458,0.7884575457661123,0.7206004287966923,0.8130472760905721,0.030675200972777927,0.47109433811383133
2010-12-31,US Small-Cap Balanced,0.8437385846397538,0.9440447282986463,1.0,0.8365759147068451,0.983221484018934,0.6862056529661495,0.7643092334386825,0.6722429418669561,0.7531245985842133,0.08399761185148895,0.5009792913507446
2010-12-31,US Large-Cap Value,0.9400827518116578,0.8663980434239227,0.8365759147068451,1.0,0.8680208980942389,0.7104755668978259,0.8668162824320083,0.7703914631752391,0.8252771126915581,0.04244472225045842,0.5152205817116818
2010-12-31,US Small-Cap Value,0.8705840967684996,0.9286602444480389,0.983221484018934,0.8680208980942389,1.0,0.7047305527789691,0.7804382380074997,0.6799687593695363,0.7613143998433725,0.08023806177186728,0.5069051279433148
2010-12-31,US Real Estate,0.7005527073226472,0.7165707196937458,0.6862056529661495,0.7104755668978259,0.7047305527789691,1.0,0.563484719526234,0.5311749939792245,0.6500818909244808,-0.02116055885438705,0.44047780191663205
2010-12-31,International Large-Cap,0.8447156390972804,0.7884575457661123,0.7643092334386825,0.8668162824320083,0.7804382380074997,0.563484719526234,1.0,0.9244197888991689,0.8770989636892944,0.1365648272961536,0.4651807591855745
2010-12-31,International Small-Cap,0.7559305918971795,0.7206004287966923,0.6722429418669561,0.7703914631752391,0.6799687593695363,0.5311749939792245,0.9244197888991689,1.0,0.8442442249912402,0.08353818829216438,0.40508509272613985
2010-12-31,Emerging Markets,0.8340259535187627,0.8130472760905721,0.7531245985842133,0.8252771126915581,0.7613143998433725,0.6500818909244808,0.8770989636892944,0.8442442249912402,1.0,0.036504990229798424,0.5495989684515152
2010-12-31,Treasury Short-Term,0.04510649328650059,0.030675200972777927,0.08399761185148895,0.04244472225045842,0.08023806177186728,-0.02116055885438705,0.1365648272961536,0.08353818829216438,0.036504990229798424,1.0,0.06231980005777292
2010-12-31,Gold,0.4505493596359683,0.47109433811383133,0.5009792913507446,0.5152205817116818,0.5069051279433148,0.44047780191663205,0.4651807591855745,0.40508509272613985,0.5495989684515152,0.06231980005777292,1.0
2011-03-31,US Large-Cap Balanced,1.0,0.8678785660419461,0.8346938545640357,0.9136985826946916,0.8392892804446489,0.7196333007053852,0.87680479119869,0.8004446967891937,0.7852749192616728,0.09913422298587495,-0.09085838209328381
2011-03-31,US Mid-Cap Balanced,0.8678785660419461,1.0,0.9619783222228813,0.7747663629621808,0.9511378191809674,0.7631137281754934,0.7506753629356014,0.7204838411014001,0.7552519698512542,0.04201447738335146,-0.04480121061784738
2011-03-31,US Small-Cap Balanced,0.8346938545640357,0.9619783222228813,1.0,0.7660426059751922,0.9908654854331406,0.7425827938797825,0.7188626422977957,0.7071398236315446,0.7449378042730262,0.11022699973141371,-0.02961203224268024
2011-03-31,US Large-Cap Value,0.9136985826946916,0.7747663629621808,0.7660426059751922,1.0,0.7886787462265755,0.6990003228280732,0.8688939804463001,0.8318192334092485,0.7871800825298909,0.09142583406693972,-0.025186920765281097
2011-03-31,US Small-Cap Value,0.8392892804446489,0.9511378191809674,0.9908654854331406,0.7886787462265755,1.0,0.7492815235387053,0.7338808559379757,0.7250785430525154,0.765267303960625,0.11742151903683061,-0.0005017419547470181
2011-03-31,US Real Estate,0.7196333007053852,0.7631137281754934,0.7425827938797825,0.6990003228280732,0.7492815235387053,1.0,0.6081465224258895,0.555270737821979,0.4878685245570297,0.052676835016382845,-0.14540728689290405
2011-03-31,International Large-Cap,0.87680479119869,0.7506753629356014,0.7188626422977957,0.8688939804463001,0.7338808559379757,0.6081465224258895,1.0,0.9547395413654041,0.7873629662478075,0.1077261357399777,0.06899113168576144
2011-03-31,International Small-Cap,0.8004446967891937,0.7204838411014001,0.7071398236315446,0.8318192334092485,0.7250785430525154,0.555270737821979,0.9547395413654041,1.0,0.7616156295711061,0.12413373259694226,0.1699862325030618
2011-03-31,Emerging Markets,0.7852749192616728,0.7552519698512542,0.7449378042730262,0.7871800825298909,0.765267303960625,0.4878685245570297,0.7873629662478075,0.7616156295711061,1.0,0.1050686061122555,0.0540827143272611
2011-03-31,Treasury Short-Term,0.09913422298587495,0.04201447738335146,0.11022699973141371,0.09142583406693972,0.11742151903683061,0.052676835016382845,0.1077261357399777,0.12413373259694226,0.1050686061122555,1.0,0.10896322763883384
2011-03-31,Gold,-0.09085838209328381,-0.04480121061784738,-0.02961203224268024,-0.025186920765281097,-0.0005017419547470181,-0.14540728689290405,0.06899113168576144,0.1699862325030618,0.0540827143272611,0.10896322763883384,1.0
2011-06-30,US Large-Cap Balanced,1.0,0.8277941378036007,0.821874445316356,0.9058447419952645,0.836235259456036,0.7361926670775314,0.8086083504743615,0.8036174804992435,0.7469609047326435,-0.033050178502590496,0.37570210677447613
2011-06-30,US Mid-Cap Balanced,0.8277941378036007,1.0,0.9434693661958151,0.8292882848247768,0.9228351971061615,0.6592959285316647,0.7697032468961648,0.7747912088156359,0.8220114566295942,0.042302741006904704,0.3141210014898308
2011-06-30,US Small-Cap Balanced,0.821874445316356,0.9434693661958151,1.0,0.8327420135390893,0.9889840764587567,0.6960239875222656,0.7785184845236149,0.7815198779831344,0.7876433874423305,0.06453460382213892,0.2822863287407322
2011-06-30,US Large-Cap Value,0.9058447419952645,0.8292882848247768,0.8327420135390893,1.0,0.8456025654089415,0.7082880291344518,0.862606066639309,0.8543610031644121,0.7838927286929586,0.04972299705393991,0.4096282152071499
2011-06-30,US Small-Cap Value,0.836235259456036,0.9228351971061615,0.9889840764587567,0.8456025654089415,1.0,0.71766384234503,0.7801180155790628,0.782821192996148,0.7810844128787525,0.06703644608961466,0.2685122660105161
2011-06-30,US Real Estate,0.7361926670775314,0.6592959285316647,0.6960239875222656,0.7082880291344518,0.71766384234503,1.0,0.701701319673521,0.6751220318007626,0.577813439587297,-0.08343996365362816,0.20919325553190612
2011-06-30,International Large-Cap,0.8086083504743615,0.7697032468961648,0.7785184845236149,0.862606066639309,0.7801180155790628,0.701701319673521,1.0,0.9624154789523636,0.8564039828221317,-0.02259446173462151,0.2690972666333537
2011-06-30,International Small-Cap,0.8036174804992435,0.7747912088156359,0.7815198779831344,0.8543610031644121,0.782821192996148,0.6751220318007626,0.9624154789523636,1.0,0.856428833846515,-0.03950731924973466,0.36008440909916717
2011-06-30,Emerging Markets,0.7469609047326435,0.8220114566295942,0.7876433874423305,0.7838927286929586,0.7810844128787525,0.577813439587297,0.8564039828221317,0.856428833846515,1.0,-0.029435524744221044,0.2524165214057963
2011-06-30,Treasury Short-Term,-0.033050178502590496,0.042302741006904704,0.06453460382213892,0.04972299705393991,0.06703644608961466,-0.08343996365362816,-0.02259446173462151,-0.03950731924973466,-0.029435524744221044,1.0,0.03973813271622834
2011-06-30,Gold,0.37570210677447613,0.3141210014898308,0.2822863287407322,0.4096282152071499,0.2685122660105161,0.20919325553190612,0.2690972666333537,0.36008440909916717,0.2524165214057963,0.03973813271622834,1.0
2011-09-30,US Large-Cap Balanced,1.0,0.9514180480866963,0.9452098213854075,0.9590045241117985,0.9440169886673693,0.8822154633740824,0.9333722217961541,0.9078228969433484,0.9100119652529771,0.014147671457198363,-0.3760386437374744
2011-09-30,US Mid-Cap Balanced,0.9514180480866963,1.0,0.9885196683757441,0.9479864479435566,0.9808135148572996,0.9416127621033353,0.9204523763007435,0.9152898846466178,0.9256981154913353,0.006932166886357196,-0.3209817824917266
2011-09-30,US Small-Cap Balanced,0.9452098213854075,0.9885196683757441,1.0,0.9417878419471776,0.996162607628164,0.9268791746725091,0.9194879073232664,0.9106514541268663,0.9188559483051568,0.04550123437425747,-0.3620569979541153
2011-09-30,US Large-Cap Value,0.9590045241117985,0.9479864479435566,0.9417878419471776,1.0,0.9471797417183002,0.909110665700403,0.9447450939964428,0.9221787729247909,0.9247568942149158,0.05416189824722419,-0.30964624556011
2011-09-30,US Small-Cap Value,0.9440169886673693,0.9808135148572996,0.996162607628164,0.9471797417183002,1.0,0.9300068636597454,0.919404085350253,0.9111249870796851,0.9157200834312857,0.06247663855130202,-0.3661950435314533
2011-09-30,US Real Estate,0.8822154633740824,0.9416127621033353,0.9268791746725091,0.909110665700403,0.9300068636597454,1.0,0.883979196864406,0.9011867156193062,0.8844934596930809,0.030175600098166,-0.23037080405831084
2011-09-30,International Large-Cap,0.9333722217961541,0.9204523763007435,0.9194879073232664,0.9447450939964428,0.919404085350253,0.883979196864406,1.0,0.9760350596806141,0.9372724577636977,-0.01573238875300931,-0.28792211037968735
2011-09-30,International Small-Cap,0.9078228969433484,0.9152898846466178,0.9106514541268663,0.9221787729247909,0.9111249870796851,0.9011867156193062,0.9760350596806141,1.0,0.9237109290095202,0.015380066664008594,-0.26229742664904887
2011-09-30,Emerging Markets,0.9100119652529771,0.9256981154913353,0.9188559483051568,0.9247568942149158,0.9157200834312857,0.8844934596930809,0.9372724577636977,0.9237109290095202,1.0,-0.03428472610182756,-0.2564466150941679
2011-09-30,Treasury Short-Term,0.014147671457198363,0.006932166886357196,0.04550123437425747,0.05416189824722419,0.06247663855130202,0.030175600098166,-0.01573238875300931,0.015380066664008594,-0.03428472610182756,1.0,-0.09461137441551502
2011-09-30,Gold,-0.3760386437374744,-0.3209817824917266,-0.3620569979541153,-0.30964624556011,-0.3661950435314533,-0.23037080405831084,-0.28792211037968735,-0.26229742664904887,-0.2564466150941679,-0.09461137441551502,1.0
2011-12-30,US Large-Cap Balanced,1.0,0.9438836284841405,0.9251469159253283,0.9765941385417456,0.9326812936845199,0.9068368662752352,0.9374424040744457,0.9127967450166796,0.9115253678974689,0.12490295380184968,0.46224444347297994
2011-12-30,US Mid-Cap Balanced,0.9438836284841405,1.0,0.9827806284893089,0.9324016829307213,0.9771319955321841,0.9181824067616178,0.9225857962325658,0.9045907540612433,0.9194233268306226,0.12997569846598592,0.425161116295132
2011-12-30,US Small-Cap Balanced,0.9251469159253283,0.9827806284893089,1.0,0.9086970790161953,0.9949503931027533,0.9082955562179471,0.9048784492346243,0.8811502390527294,0.8947949748779553,0.1455823503702138,0.3875531751130521
2011-12-30,US Large-Cap Value,0.9765941385417456,0.9324016829307213,0.9086970790161953,1.0,0.9169852325279496,0.8749734641810036,0.9389144867428371,0.9121177656182137,0.9062245633201351,0.10744681492417928,0.4647465978018471
2011-12-30,US Small-Cap Value,0.9326812936845199,0.9771319955321841,0.9949503931027533,0.9169852325279496,1.0,0.9188418893511264,0.8985335566033099,0.8782198901757974,0.8888454722775236,0.1509375083094231,0.37614509403781765
2011-12-30,US Real Estate,0.9068368662752352,0.9181824067616178,0.9082955562179471,0.8749734641810036,0.9188418893511264,1.0,0.8557740845448434,0.8564342434503891,0.8630336276905491,0.19545973071942535,0.3745068422358247
2011-12-30,International Large-Cap,0.9374424040744457,0.9225857962325658,0.9048784492346243,0.9389144867428371,0.8985335566033099,0.8557740845448434,1.0,0.9734578008147446,0.9383209241241266,0.10763903792650534,0.5260309300790831
2011-12-30,International Small-Cap,0.9127967450166796,0.9045907540612433,0.8811502390527294,0.9121177656182137,0.8782198901757974,0.8564342434503891,0.9734578008147446,1.0,0.9265036580206732,0.09442465333435764,0.5163907106275273
2011-12-30,Emerging Markets,0.9115253678974689,0.9194233268306226,0.8947949748779553,0.9062245633201351,0.8888454722775236,0.8630336276905491,0.9383209241241266,0.9265036580206732,1.0,0.03879576783044635,0.5787825520412577
2011-12-30,Treasury Short-Term,0.12490295380184968,0.12997569846598592,0.1455823503702138,0.10744681492417928,0.1509375083094231,0.19545973071942535,0.10763903792650534,0.09442465333435764,0.03879576783044635,1.0,-0.021683370201612817
2011-12-30,Gold,0.46224444347297994,0.425161116295132,0.3875531751130521,0.4647465978018471,0.37614509403781765,0.3745068422358247,0.5260309300790831,0.5163907106275273,0.5787825520412577,-0.021683370201612817,1.0
2012-03-30,US Large-Cap Balanced,1.0,0.8646499505562739,0.8448356016169667,0.8946733722158021,0.8528323815548878,0.6515076279167796,0.8619894595765625,0.7935553627456424,0.830042886333341,-0.3328272640052816,0.31593979300196373
2012-03-30,US Mid-Cap Balanced,0.8646499505562739,1.0,0.945154387272707,0.8364002404081285,0.9407438260276318,0.6347547928767054,0.8007242081313412,0.7349984685134813,0.8277316050263244,-0.23767379497753532,0.32456985206451766
2012-03-30,US Small-Cap Balanced,0.8448356016169667,0.945154387272707,1.0,0.8090301044672731,0.9898123870466607,0.6878292658461397,0.7831118205222869,0.7233685168996197,0.7513332681264152,-0.25590953883214207,0.3237363238913803
2012-03-30,US Large-Cap Value,0.8946733722158021,0.8364002404081285,0.8090301044672731,1.0,0.8177438047882337,0.6248760069451775,0.8131309753143461,0.7476094224185582,0.7725704622242711,-0.2670721922757149,0.30671238737452194
2012-03-30,US Small-Cap Value,0.8528323815548878,0.9407438260276318,0.9898123870466607,0.8177438047882337,1.0,0.6905094361460944,0.7781999043036383,0.7238635230922353,0.7444076756023423,-0.26442312687744474,0.32787369949897005
2012-03-30,US Real Estate,0.6515076279167796,0.6347547928767054,0.6878292658461397,0.6248760069451775,0.6905094361460944,1.0,0.5474176466954404,0.5052720494672344,0.5473304257575627,-0.15090611631456527,0.0922376058001772
2012-03-30,International Large-Cap,0.8619894595765625,0.8007242081313412,0.7831118205222869,0.8131309753143461,0.7781999043036383,0.5474176466954404,1.0,0.9557582400514563,0.9018298742230948,-0.2527915910738065,0.4749217117407772
2012-03-30,International Small-Cap,0.7935553627456424,0.7349984685134813,0.7233685168996197,0.7476094224185582,0.7238635230922353,0.5052720494672344,0.9557582400514563,1.0,0.8947400483825214,-0.21846841114045626,0.5083478431013894
2012-03-30,Emerging Markets,0.830042886333341,0.8277316050263244,0.7513332681264152,0.7725704622242711,0.7444076756023423,0.5473304257575627,0.9018298742230948,0.8947400483825214,1.0,-0.2357041297356728,0.4036108356747364
2012-03-30,Treasury Short-Term,-0.3328272640052816,-0.23767379497753532,-0.25590953883214207,-0.2670721922757149,-0.26442312687744474,-0.15090611631456527,-0.2527915910738065,-0.21846841114045626,-0.2357041297356728,1.0,-0.10513438629511333
2012-03-30,Gold,0.31593979300196373,0.32456985206451766,0.3237363238913803,0.30671238737452194,0.32787369949897005,0.0922376058001772,0.4749217117407772,0.5083478431013894,0.4036108356747364,-0.10513438629511333,1.0
2012-06-29,US Large-Cap Balanced,1.0,0.8940823312940951,0.9005473104311885,0.8834209464132534,0.8966340457187576,0.8409374463186146,0.8581472729689363,0.8568151576644731,0.8512953300857737,0.02953640955731948,0.009555976891195129
2012-06-29,US Mid-Cap Balanced,0.8940823312940951,1.0,0.960264122982302,0.798587624833162,0.9448242998309637,0.892974263284654,0.8527659452161358,0.8551224022535909,0.842575614142174,0.019747743122698336,-0.028058230340596933
2012-06-29,US Small-Cap Balanced,0.9005473104311885,0.960264122982302,1.0,0.8057886355530881,0.992524808793834,0.8622602328617051,0.8765957441652664,0.8726005656356162,0.8595114793776502,0.05478378602216362,0.04828184976105484
2012-06-29,US Large-Cap Value,0.8834209464132534,0.798587624833162,0.8057886355530881,1.0,0.8153484372293227,0.7261864590325138,0.8453731560904109,0.8413700469115656,0.8017723558990678,-0.003073943522090596,0.06249973525770651
2012-06-29,US Small-Cap Value,0.8966340457187576,0.9448242998309637,0.992524808793834,0.8153484372293227,1.0,0.8696885950310574,0.8764653753587482,0.8689193574644267,0.8550499998512028,0.055440063716621184,0.054275231253918005
2012-06-29,US Real Estate,0.8409374463186146,0.892974263284654,0.8622602328617051,0.7261864590325138,0.8696885950310574,1.0,0.7839654910248592,0.7781663338043372,0.7552666000400542,0.09192364067186079,-0.060873023516023375
2012-06-29,International Large-Cap,0.8581472729689363,0.8527659452161358,0.8765957441652664,0.8453731560904109,0.8764653753587482,0.7839654910248592,1.0,0.9666785177701214,0.9409248285636487,0.04343612734796172,0.23154278748896037
2012-06-29,International Small-Cap,0.8568151576644731,0.8551224022535909,0.8726005656356162,0.8413700469115656,0.8689193574644267,0.7781663338043372,0.9666785177701214,1.0,0.9380460440228272,0.05950381900891837,0.16683468596890727
2012-06-29,Emerging Markets,0.8512953300857737,0.842575614142174,0.8595114793776502,0.8017723558990678,0.8550499998512028,0.7552666000400542,0.9409248285636487,0.9380460440228272,1.0,0.020350307737723845,0.22830002269746388
2012-06-29,Treasury Short-Term,0.02953640955731948,0.019747743122698336,0.05478378602216362,-0.003073943522090596,0.055440063716621184,0.09192364067186079,0.04343612734796172,0.05950381900891837,0.020350307737723845,1.0,-0.10827255093189281
2012-06-29,Gold,0.009555976891195129,-0.028058230340596933,0.04828184976105484,0.06249973525770651,0.054275231253918005,-0.060873023516023375,0.23154278748896037,0.16683468596890727,0.22830002269746388,-0.10827255093189281,1.0
2012-09-28,US Large-Cap Balanced,1.0,0.8745559806985441,0.8258171676176944,0.9036940271456361,0.8441689728866942,0.5855310892446743,0.8195702968901812,0.778994502190071,0.8197597305748116,0.09822950909615098,0.4257935255852899
2012-09-28,US Mid-Cap Balanced,0.8745559806985441,1.0,0.9495067453360365,0.8405061969029369,0.9623891017802834,0.6356921351906025,0.8158259246177678,0.7903860820262576,0.7996544381284603,0.07945995625618209,0.4951696220979207
2012-09-28,US Small-Cap Balanced,0.8258171676176944,0.9495067453360365,1.0,0.7724336353689556,0.9839579713443755,0.6132808839534403,0.7724482776553898,0.7472534542665725,0.7613674200278829,0.11056178639591847,0.505044745727237
2012-09-28,US Large-Cap Value,0.9036940271456361,0.8405061969029369,0.7724336353689556,1.0,0.7937351790772548,0.5483430035537267,0.8523094033777449,0.8201957176979549,0.9072680252907435,0.1294130678605158,0.5534328701301643
2012-09-28,US Small-Cap Value,0.8441689728866942,0.9623891017802834,0.9839579713443755,0.7937351790772548,1.0,0.6116871250850794,0.7951181423248762,0.7573186002128399,0.7737253766805099,0.07057452653016258,0.4735599734140487
2012-09-28,US Real Estate,0.5855310892446743,0.6356921351906025,0.6132808839534403,0.5483430035537267,0.6116871250850794,1.0,0.5015441365780051,0.5100849241787556,0.5454375546055906,0.20253055190616998,0.3961794827686401
2012-09-28,International Large-Cap,0.8195702968901812,0.8158259246177678,0.7724482776553898,0.8523094033777449,0.7951181423248762,0.5015441365780051,1.0,0.9560356419814808,0.8886267608017602,0.06471388390754892,0.5465811245931508
